file,type,offset,pointer_value,confidence,context_before,context_after
romfs/fight/phase_tree.rtz,memory_address,0x182C,0x002B5B00,0.40,f300006230005b2b0130,00010550f40000621277
romfs/fight/phase_tree.rtz,memory_address,0x1860,0x00270000,0.50,55500a00001c0355500c,00555011000027010055
romfs/fight/phase_tree.rtz,memory_address,0x1868,0x01270000,0.50,500c0000270000555011,00550a0053500f000127
romfs/fight/phase_tree.rtz,memory_address,0x18AC,0x07270100,0.30,01270600550a01535010,00550a0153500d000103
romfs/fight/phase_tree.rtz,memory_address,0x18B0,0x010A5500,0.30,550a0153501000012707,53500d00010327080055
romfs/fight/phase_tree.rtz,memory_address,0x18BC,0x010A5500,0.30,0a0153500d0001032708,53500e00010327090055
romfs/fight/phase_tree.rtz,memory_address,0x18E0,0x07505500,0.40,0a00270c00550a00270d,00004c5f070050020000
romfs/fight/phase_tree.rtz,memory_address,0x18E8,0x02500007,0.30,270d0055500700004c5f,00000dc586739b502400
romfs/fight/phase_tree.rtz,memory_address,0x1910,0x06505510,0.30,0da77941f8501500011e,0000500700004c5f0700
romfs/fight/phase_tree.rtz,memory_address,0x1914,0x07500000,0.50,f8501500011e10555006,00004c5f070050020000
romfs/fight/phase_tree.rtz,memory_address,0x191C,0x02500007,0.30,50060000500700004c5f,0000571c00140e0a400a
romfs/fight/phase_tree.rtz,memory_address,0x192C,0x00255953,0.30,571c00140e0a400a013c,021e1155141151310000
romfs/fight/phase_tree.rtz,memory_address,0x1948,0x00265111,0.30,404a5314115129000114,001411512700000a0658
romfs/fight/phase_tree.rtz,memory_address,0x1954,0x00235806,0.30,2600001411512700000a,1e12555b010a00280000
romfs/fight/phase_tree.rtz,memory_address,0x19DC,0x03000A53,0.30,00000000530a30160041,141216004d511c000455
romfs/fight/phase_tree.rtz,memory_address,0x1A1C,0x04001D51,0.30,16010a0102141216004d,141216004d5117000014
romfs/fight/phase_tree.rtz,memory_address,0x1A20,0x00161214,0.30,02141216004d511d0004,4d51170000141216004d
romfs/fight/phase_tree.rtz,memory_address,0x1A24,0x0017514D,0.30,004d511d000414121600,00141216004d51180000
romfs/fight/phase_tree.rtz,memory_address,0x1A3C,0x00235807,0.30,5c160046555d2cff5c0a,1e13555b010a00280000
romfs/fight/phase_tree.rtz,memory_address,0x1AF0,0x010A0400,0.30,0a0102141316004d511d,53141116010a01021413
romfs/fight/phase_tree.rtz,memory_address,0x1B00,0x001D514D,0.30,1116010a010214131600,04141316004d51170000
romfs/fight/phase_tree.rtz,memory_address,0x1B3C,0x0200F050,0.30,50f200000a00530a0153,50f3000050ee0000550a
romfs/fight/phase_tree.rtz,memory_address,0x1B4C,0x0250000A,0.30,000050ee0000550a015f,00005df7ff6804000000
romfs/fight/phase_tree.rtz,memory_address,0x1B58,0x00140000,0.50,500200005df7ff680400,000004994bcf2b030000
romfs/fight/phase_tree.rtz,memory_address,0x1B60,0x032BCF4B,0.30,04000000140000000499,0000006890a75b010000
romfs/fight/phase_tree.rtz,memory_address,0x1B68,0x015BA790,0.30,04994bcf2b0300000068,000000cb05c3c5020000
romfs/fight/phase_tree.rtz,memory_address,0x1B70,0x02C5C305,0.30,006890a75b01000000cb,000000ee22cbdb000000
romfs/fight/phase_tree.rtz,memory_address,0x1B78,0x00DBCB22,0.30,00cb05c3c502000000ee,000000140e143a021100
romfs/fight/phase_tree.rtz,memory_address,0x1B80,0x023A140E,0.30,00ee22cbdb0000000014,11000000040ebd030300
romfs/fight/phase_tree.rtz,memory_address,0x1B88,0x03BD0E04,0.30,00140e143a0211000000,03000000255233081000
romfs/fight/result.rtz,memory_address,0xCC,0x06F41261,0.30,66696768745f7a2e6831,26000000787eee070000
romfs/fight/result.rtz,memory_address,0xD4,0x07EE7E78,0.30,68316112f40626000000,00000000079a8b091d00
romfs/fight/result.rtz,memory_address,0x284,0x00558136,0.30,b938931b000000000092,0000000044f4355f0000
romfs/fight/result.rtz,memory_address,0x2A8,0x006AB936,0.30,5f17d16700000000003a,000000000687d06d0000
romfs/fight/result.rtz,memory_address,0x2CC,0x009BDF22,0.30,987c799a0000000000d1,00000000a9b2be9e0000
romfs/fight/result.rtz,memory_address,0x2F0,0x00B19943,0.30,625f47a20000000000ce,00000000d2057ab90000
romfs/fight/result.rtz,memory_address,0x314,0x00D27BD9,0.30,13c0d3d00000000000ee,000000000e4c7eed0000
romfs/fight/result.rtz,memory_address,0x338,0x007DE732,0.30,c8c9893400000000003a,00000002067e235ea9b2
romfs/fight/result.rtz,memory_address,0x33C,0x02000000,0.50,00000000003a32e77d00,067e235ea9b2be9e3458
romfs/fight/result.rtz,memory_address,0x398,0x0766BA25,0.30,77b1da5114b20ba8dbfa,9a8b0900000000005dd9
romfs/fight/result.rtz,memory_address,0x3C0,0x00511F9F,0.30,fea6dc11000000000086,00000000f4f68ded0000
romfs/fight/result.rtz,memory_address,0x3E4,0x00280995,0.30,901152e60000000000b7,000000006112f4060000
romfs/fight/result.rtz,memory_address,0x3EC,0x06F41261,0.30,00b79509280000000000,000000000044edf06000
romfs/fight/result.rtz,memory_address,0x418,0x00660FF7,0.30,ed8922769d0e4c7eedd9,000000002b9232100000
romfs/fight/result.rtz,memory_address,0x47C,0x00A90A53,0.30,79768d2000000000008a,00000000e0ffcebd0000
romfs/fight/result.rtz,memory_address,0x4C8,0x00D79A92,0.30,37546a6a000000002eed,acc2330f00cd0b164400
romfs/fight/result.rtz,memory_address,0x564,0x023AB000,0.40,00935d2d6f00af0d5a4c,5a00eaa2ffb40005990a
romfs/fight/result.rtz,memory_address,0x5A4,0x0101005C,0.30,360054f0a75c0154f0a7,af160029000055571c00
romfs/fight/result.rtz,memory_address,0x5B4,0x010A400A,0.30,0029000055571c00140f,3c535918000222010055
romfs/fight/result.rtz,memory_address,0x5BC,0x01220200,0.40,140f0a400a013c535918,00551801005123000018
romfs/fight/result.rtz,memory_address,0x5C0,0x01185500,0.40,0a013c53591800022201,0051230000180100511a
romfs/fight/result.rtz,memory_address,0x5C4,0x00235100,0.40,59180002220100551801,00180100511a00001801
romfs/fight/result.rtz,memory_address,0x608,0x020A5300,0.30,55572800180100140f0a,53592400042203005557
romfs/fight/result.rtz,memory_address,0x638,0x01180000,0.40,04220400551804005115,000d7028e17b18040051
romfs/fight/result.rtz,memory_address,0x640,0x04187BE1,0.30,511500001801000d7028,0051140002180400510f
romfs/fight/result.rtz,memory_address,0x644,0x00145100,0.40,1801000d7028e17b1804,02180400510f00001804
romfs/fight/result.rtz,memory_address,0x660,0x01010081,0.30,006220cd33810120cd33,46180100511c00000a00
romfs/fight/result.rtz,memory_address,0x678,0x02002551,0.30,530c0000000053180200,0a02530c000000005318
romfs/fight/result.rtz,memory_address,0x688,0x02002551,0.30,530c0000000053180300,1804005111000016005f
romfs/fight/result.rtz,memory_address,0x694,0x00155F00,0.40,00021804005111000016,180200512600004c5f0a
romfs/fight/result.rtz,memory_address,0x6AC,0x01851C7F,0.30,00500000005df1ff626a,6a7f1c85000101921600
romfs/fight/result.rtz,memory_address,0x6C4,0x03185300,0.40,5f49000a03530c000000,00512500021804005112
romfs/fight/result.rtz,memory_address,0x6C8,0x00255100,0.40,03530c00000000531803,02180400511200000a00
romfs/fight/result.rtz,memory_address,0x6D8,0x010A0300,0.40,0400511200000a00030a,53140b1800004d0bff00
romfs/fight/result.rtz,memory_address,0x6FC,0x05001351,0.30,083f3c0a3c3c53180400,5d49000a02530c000000
romfs/fight/result.rtz,memory_address,0x71C,0x03000A03,0.30,02180400511200000a00,0a0153140b1800004d0b
romfs/fight/result.rtz,memory_address,0x728,0x00FF0B4D,0.30,00030a0153140b180000,0a183f0bff000a103f3c
romfs/fight/result.rtz,memory_address,0x744,0x00135100,0.30,083f3c0bff003c531804,05624e1247ef014e1247
romfs/fight/result.rtz,memory_address,0x750,0x00EF4712,0.30,130005624e1247ef014e,0001230a04530c000000
romfs/fight/result.rtz,memory_address,0x770,0x0050000A,0.30,02180300512600004c5f,00005df1ff62bade895e
romfs/fight/result.rtz,memory_address,0x780,0x005E89DE,0.30,5df1ff62bade895e01ba,0001531410511c000014
romfs/fight/result.rtz,memory_address,0x788,0x001C5110,0.30,01bade895e0000015314,001411511c00000a0053
romfs/fight/result.rtz,memory_address,0x7B4,0x045F4C0C,0.30,0a00500000005df2ff14,00620a000214120a004d
romfs/fight/result.rtz,memory_address,0x7C4,0x010A0100,0.30,0a000214120a004d5128,0214120a014d51280001
romfs/fight/result.rtz,memory_address,0x808,0x01160100,0.30,003653141216014d5129,46555de1ff62e487a921
romfs/fight/result.rtz,memory_address,0x82C,0x0101002C,0.30,004d512a000062127762,fc9b020a000226000055
romfs/fight/result.rtz,memory_address,0x834,0x00260200,0.40,77622c000101fc9b020a,0055500500001c015550
romfs/fight/result.rtz,memory_address,0x838,0x05505500,0.40,0101fc9b020a00022600,00001c0155500600001c
romfs/fight/result.rtz,memory_address,0x83C,0x011C0000,0.50,020a0002260000555005,55500600001c02555007
romfs/fight/result.rtz,memory_address,0x864,0x02270100,0.30,00270100550a0053500b,00550a0053500c000127
romfs/fight/result.rtz,memory_address,0x8E4,0x04505500,0.40,0b0a0123550a0002270c,00004c5f070050010000
romfs/fight/result.rtz,memory_address,0x8EC,0x01500007,0.30,270c0055500400004c5f,00000da587ac75501700
romfs/fight/result.rtz,memory_address,0x9C4,0x035D5500,0.40,00011e0f550a0102270c,00555c50030000500400
romfs/fight/result.rtz,memory_address,0x9E0,0x010A400A,0.30,0050010000571c00140d,3c53591800021e10550c
romfs/fight/result.rtz,memory_address,0xA1C,0x02001F51,0.30,a1c60c0000003f531410,1410512300001410511a
romfs/fight/result.rtz,memory_address,0xA30,0x015B0000,0.50,1410511a00001410511b,0a0028000055140a0a06
romfs/fight/result.rtz,memory_address,0xA34,0x0028000A,0.30,00001410511b00005b01,0055140a0a06365f0900
romfs/fight/result.rtz,memory_address,0xA40,0x030A0009,0.30,28000055140a0a06365f,28000055571c00140e0a
romfs/fight/result.rtz,memory_address,0xA6C,0x001D5111,0.30,00000c000000404a5314,011411511a0000141151
romfs/fight/result.rtz,memory_address,0xA78,0x001B5111,0.30,1d00011411511a000014,00140c5f37000a025830
romfs/fight/result.rtz,memory_address,0xA80,0x020A0037,0.30,001411511b0000140c5f,5830001e12555b010a00
romfs/fight/result.rtz,memory_address,0xA88,0x015B5512,0.30,0c5f37000a025830001e,0a002800005516001412
romfs/fight/result.rtz,memory_address,0xA8C,0x0028000A,0.30,0a025830001e12555b01,00551600141251020000
romfs/fight/result.rtz,memory_address,0xA90,0x00165500,0.40,001e12555b010a002800,1412510200003a5f1a00
romfs/fight/result.rtz,memory_address,0xA94,0x02511214,0.30,5b010a00280000551600,00003a5f1a0057300016
romfs/fight/result.rtz,memory_address,0xAAC,0x00165523,0.30,00535927000114121600,46555de0ff5c50010000
romfs/fight/result.rtz,memory_address,0xAB4,0x01505CFF,0.30,16002355160046555de0,00000a0102260000550a
romfs/fight/result.rtz,memory_address,0xAB8,0x010A0000,0.50,160046555de0ff5c5001,02260000550a015f0a00
romfs/fight/result.rtz,memory_address,0xAC4,0x0150000A,0.30,0a0102260000550a015f,00005df7ff6804000000
romfs/fight/result.rtz,memory_address,0xAD0,0x00130000,0.50,500100005df7ff680400,000004994bcf2b030000
romfs/fight/result.rtz,memory_address,0xAD8,0x032BCF4B,0.30,04000000130000000499,0000006890a75b010000
romfs/fight/result.rtz,memory_address,0xAE0,0x015BA790,0.30,04994bcf2b0300000068,000000cb05c3c5020000
romfs/fight/result.rtz,memory_address,0xAE8,0x02C5C305,0.30,006890a75b01000000cb,000000ee22cbdb000000
romfs/fight/result.rtz,memory_address,0xAF0,0x00DBCB22,0.30,00cb05c3c502000000ee,00000013040ebd030300
romfs/fight/result.rtz,memory_address,0xAF8,0x03BD0E04,0.30,00ee22cbdb0000000013,030000007119092a0f00
